t, real_GRF, FOB_GRF, MOB_GRF, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta, tau_bi_m, tau_bi_b, qddot_m, qddot_b
4.339500, -15.867377, -14.177328, -12.743178, 0.353600, 0.351657, 1.570796, 1.569341, 2.239894, -3.319262, 26.259977, -6.573195
4.341000, -15.459982, -14.115211, -14.507676, 0.353600, 0.351625, 1.570796, 1.569365, 2.189321, -3.409359, 7.116324, 49.949974
4.342500, -14.536319, -14.544067, -16.351666, 0.353600, 0.351664, 1.570796, 1.569358, 2.064098, -3.163029, -19.277473, 18.706985
4.344000, -15.335840, -15.817754, -10.602953, 0.353600, 0.351709, 1.570796, 1.569172, 2.444182, -2.464468, 34.481359, -37.104212
4.345500, -15.983205, -14.735627, -12.465383, 0.353600, 0.351663, 1.570796, 1.569400, 2.103187, -3.298699, 34.319731, -21.284962
4.347000, -15.295287, -15.160815, -16.633558, 0.353600, 0.351657, 1.570796, 1.569415, 2.169299, -3.201577, -22.705793, -5.532500
4.348500, -15.454108, -14.846483, -13.030801, 0.353600, 0.351638, 1.570796, 1.569366, 2.306518, -3.178646, 11.108865, 37.892623
4.350000, -14.637128, -14.730511, -12.382952, 0.353600, 0.351656, 1.570796, 1.569428, 2.204175, -3.209946, 20.938671, 49.654176
4.351500, -16.059460, -14.237050, -8.697139, 0.353600, 0.351671, 1.570796, 1.569374, 2.220183, -3.266783, 62.103960, 31.541021
4.353000, -16.021318, -14.085923, -17.253717, 0.353600, 0.351663, 1.570796, 1.569375, 2.006868, -3.474527, -8.047533, -49.245365
4.354500, -14.770200, -14.299000, -11.036195, 0.353600, 0.351672, 1.570796, 1.569447, 2.065435, -3.101245, 31.290904, 67.536018
4.356000, -15.827695, -15.980673, -17.560358, 0.353600, 0.351635, 1.570796, 1.569364, 2.363563, -3.268467, -31.909910, -22.588789
4.357500, -15.191274, -14.629111, -18.729140, 0.353600, 0.351673, 1.570796, 1.569370, 2.075838, -3.070715, -25.859306, -39.275998
4.359000, -15.887266, -16.360747, -17.857983, 0.353600, 0.351684, 1.570796, 1.569153, 2.455717, -2.843687, -28.782188, -85.763554
4.360500, -15.149920, -13.012014, -11.322347, 0.353600, 0.351641, 1.570796, 1.569524, 1.957588, -3.437200, 41.757131, 88.077301
4.362000, -15.158583, -16.040738, -22.040092, 0.353600, 0.351686, 1.570796, 1.569103, 2.390930, -2.773642, -67.955183, -77.008318
4.363500, -14.745507, -14.658858, -7.516218, 0.353600, 0.351680, 1.570796, 1.569373, 2.305399, -2.790005, 58.717805, 69.404499
4.365000, -15.272905, -15.809473, -15.017985, 0.353600, 0.351645, 1.570796, 1.569330, 2.349167, -2.879167, -7.420598, 29.345186
4.366500, -15.668379, -15.506389, -11.716865, 0.353600, 0.351679, 1.570796, 1.569237, 2.350397, -2.764685, 28.688150, 9.402775
4.368000, -15.020660, -15.349822, -16.211699, 0.353600, 0.351701, 1.570796, 1.569172, 2.284361, -2.821288, -14.070237, -39.736949
4.369500, -15.447288, -14.949437, -9.538141, 0.353600, 0.351643, 1.570796, 1.569364, 2.403026, -3.078098, 36.652981, 77.055503
4.371000, -14.817351, -15.961076, -17.371691, 0.353600, 0.351686, 1.570796, 1.569095, 2.577677, -2.613537, -34.054205, -44.413087
4.372500, -15.486593, -16.342501, -17.453516, 0.353600, 0.351703, 1.570796, 1.569097, 2.465958, -2.654045, -28.569178, -81.039562
4.374000, -15.569185, -14.503844, -6.533406, 0.353600, 0.351661, 1.570796, 1.569570, 2.125132, -3.386146, 66.991471, 78.720554
4.375500, -15.092738, -15.171318, -15.578497, 0.353600, 0.351663, 1.570796, 1.569260, 2.328612, -2.879902, -14.797049, 13.912565
4.377000, -14.934410, -13.369554, -16.941154, 0.353600, 0.351654, 1.570796, 1.569417, 2.083590, -3.285780, -11.184633, 23.020897
4.378500, -14.641007, -14.083359, -13.156543, 0.353600, 0.351689, 1.570796, 1.569456, 1.950279, -3.224487, 20.128301, 22.725219
4.380000, -15.498756, -13.672963, -14.717226, 0.353600, 0.351677, 1.570796, 1.569375, 2.053596, -3.255988, 15.820788, -7.909717
4.381500, -15.430922, -14.149806, -11.936920, 0.353600, 0.351684, 1.570796, 1.569426, 2.045477, -3.144779, 35.676962, 19.158593
4.383000, -15.789670, -14.416608, -13.960228, 0.353600, 0.351653, 1.570796, 1.569388, 2.222329, -3.356190, 13.582596, -6.256346
4.384500, -15.787321, -13.876481, -12.119527, 0.353600, 0.351655, 1.570796, 1.569517, 1.963250, -3.531239, 27.614973, 45.957213
4.386000, -15.280861, -15.018874, -13.634275, 0.353600, 0.351670, 1.570796, 1.569366, 2.300814, -3.042703, 16.947510, 15.424035
4.387500, -14.984172, -14.625746, -10.065711, 0.353600, 0.351702, 1.570796, 1.569353, 2.208023, -2.815469, 48.011660, 15.609886
4.389000, -15.256965, -15.321590, -22.357171, 0.353600, 0.351691, 1.570796, 1.569061, 2.375497, -2.889673, -67.853141, -113.569665
4.390500, -14.887956, -12.859724, -11.265843, 0.353600, 0.351692, 1.570796, 1.569484, 1.852450, -3.173164, 48.475705, 46.558144
4.392000, -15.407143, -16.689362, -17.365903, 0.353600, 0.351673, 1.570796, 1.569197, 2.599187, -2.691022, -29.262128, -28.465788
4.393500, -15.251444, -14.613146, -1.434019, 0.353600, 0.351665, 1.570796, 1.569630, 2.142182, -3.297501, 112.952330, 138.547806
4.395000, -15.023587, -14.564795, -20.603690, 0.353600, 0.351692, 1.570796, 1.569183, 2.177975, -3.094234, -49.863516, -61.419436
4.396500, -15.257537, -14.286031, -14.860648, 0.353600, 0.351691, 1.570796, 1.569288, 2.198108, -3.175738, 9.655219, -30.737617
4.398000, -15.048535, -14.381910, -5.410003, 0.353600, 0.351646, 1.570796, 1.569500, 2.281958, -3.249467, 79.600378, 119.550409
4.399500, -15.824013, -15.303168, -14.876394, 0.353600, 0.351699, 1.570796, 1.569323, 2.225504, -3.046894, 1.447318, -46.610989
4.401000, -15.254139, -15.229455, -12.321350, 0.353600, 0.351672, 1.570796, 1.569338, 2.296647, -2.882226, 16.265524, 42.766419
4.402500, -15.359843, -15.009168, -13.651881, 0.353600, 0.351673, 1.570796, 1.569336, 2.285605, -2.862428, 13.217991, 20.956966
4.404000, -14.840934, -14.634645, -16.334562, 0.353600, 0.351639, 1.570796, 1.569357, 2.268992, -3.225089, -27.665474, 50.089484
4.405500, -14.743435, -14.382302, -11.637377, 0.353600, 0.351697, 1.570796, 1.569409, 2.119449, -2.937239, 30.741255, 38.619530
4.407000, -15.423457, -13.786957, -14.194813, 0.353600, 0.351659, 1.570796, 1.569609, 1.897313, -3.568688, 13.656193, 32.436046
4.408500, -14.646076, -13.796419, -8.483455, 0.353600, 0.351678, 1.570796, 1.569732, 1.793892, -3.300669, 71.441858, 101.654885
4.410000, -15.136754, -14.270335, -11.339886, 0.353600, 0.351671, 1.570796, 1.569472, 2.056090, -3.185842, 31.131456, 38.430460
4.411500, -15.392478, -14.941028, -12.397175, 0.353600, 0.351668, 1.570796, 1.569496, 2.116457, -3.276651, 25.044706, 47.834377
4.413000, -15.808873, -14.299362, -19.050611, 0.353600, 0.351686, 1.570796, 1.569464, 1.955174, -3.476936, -25.207811, -71.101612
4.414500, -15.668271, -15.217560, -21.294481, 0.353600, 0.351652, 1.570796, 1.569312, 2.239883, -3.462417, -61.466359, -44.696975
4.416000, -15.508324, -15.280242, -8.666734, 0.353600, 0.351669, 1.570796, 1.569511, 2.271236, -3.141678, 51.152919, 67.761605
4.417500, -14.610624, -15.370221, -14.947717, 0.353600, 0.351700, 1.570796, 1.569268, 2.271147, -2.828417, -12.217736, -11.295549
4.419000, -15.270807, -15.083757, -18.331246, 0.353600, 0.351708, 1.570796, 1.569241, 2.168308, -2.937230, -24.771914, -54.948082
4.420500, -14.729271, -14.977914, -15.013377, 0.353600, 0.351717, 1.570796, 1.569189, 2.322359, -2.665002, -7.596236, -15.710379
4.422000, -14.908578, -13.775487, -10.452315, 0.353600, 0.351712, 1.570796, 1.569395, 2.083513, -3.029086, 47.121151, 21.798536
4.423500, -16.266766, -13.859077, -11.686058, 0.353600, 0.351684, 1.570796, 1.569460, 2.004810, -3.483586, 41.824494, 7.786565
4.425000, -15.436213, -14.498594, -10.034091, 0.353600, 0.351687, 1.570796, 1.569476, 2.151478, -3.083095, 40.709881, 51.131691
4.426500, -14.561207, -15.972034, -10.332593, 0.353600, 0.351716, 1.570796, 1.569228, 2.521384, -2.493773, 25.876060, 30.777817
4.428000, -14.994374, -14.822915, -11.037340, 0.353600, 0.351710, 1.570796, 1.569398, 2.178718, -2.980996, 33.161855, 25.221645
4.429500, -15.067177, -15.037746, -16.457556, 0.353600, 0.351675, 1.570796, 1.569348, 2.245086, -3.177861, -20.456545, 8.614851
4.431000, -15.675402, -15.341678, -20.137991, 0.353600, 0.351723, 1.570796, 1.569282, 2.183584, -2.972308, -37.821837, -119.803000
4.432500, -15.454198, -16.030584, -9.582581, 0.353600, 0.351703, 1.570796, 1.569434, 2.308751, -2.973861, 40.526534, -6.156514
4.434000, -15.096557, -14.697180, -10.708087, 0.353600, 0.351677, 1.570796, 1.569365, 2.337904, -3.112576, 36.516499, 56.195941
4.435500, -14.294416, -14.539704, -13.835745, 0.353600, 0.351671, 1.570796, 1.569368, 2.235170, -2.958715, -4.312596, 60.931453
4.437000, -15.847285, -15.112766, -15.538410, 0.353600, 0.351688, 1.570796, 1.569349, 2.303911, -3.249399, -1.777287, -24.168139
4.438500, -14.849526, -15.493363, -13.214776, 0.353600, 0.351690, 1.570796, 1.569287, 2.486539, -2.809957, -0.237174, 28.100361
4.440000, -15.440336, -15.815791, -18.248019, 0.353600, 0.351684, 1.570796, 1.569280, 2.336298, -2.970554, -28.208680, -40.723242
4.441500, -15.081969, -16.135511, -11.757786, 0.353600, 0.351718, 1.570796, 1.569232, 2.400502, -2.529675, 19.337662, -4.213169
4.443000, -15.970579, -15.337357, -11.805529, 0.353600, 0.351682, 1.570796, 1.569500, 2.194739, -3.269152, 33.799959, 24.788301
4.444500, -15.240671, -16.183658, -18.595118, 0.353600, 0.351688, 1.570796, 1.569238, 2.462504, -2.809333, -46.043854, -31.421479
4.446000, -14.319768, -14.503304, -13.967960, 0.353600, 0.351657, 1.570796, 1.569466, 2.207680, -3.144102, -4.057722, 76.593479
4.447500, -14.975032, -15.298501, -13.205197, 0.353600, 0.351728, 1.570796, 1.569287, 2.192580, -2.879460, 11.761717, -11.263844
4.449000, -15.120646, -14.696770, -16.721998, 0.353600, 0.351695, 1.570796, 1.569299, 2.303996, -2.922468, -8.131847, -5.560873
4.450500, -15.581011, -14.763063, -9.775060, 0.353600, 0.351709, 1.570796, 1.569357, 2.324268, -2.820365, 53.697449, 32.497679
4.452000, -14.505039, -14.848425, -18.378009, 0.353600, 0.351683, 1.570796, 1.569281, 2.310198, -2.968069, -43.242927, 13.666708
4.453500, -15.485796, -13.246858, -9.473775, 0.353600, 0.351681, 1.570796, 1.569556, 1.913141, -3.533928, 61.611968, 65.582078
4.455000, -15.671385, -16.648087, -15.061699, 0.353600, 0.351695, 1.570796, 1.569170, 2.628028, -2.776664, -4.542378, -27.554548
4.456500, -15.239638, -14.524354, -10.302497, 0.353600, 0.351698, 1.570796, 1.569426, 2.227725, -3.207955, 45.594812, 54.209431
4.458000, -15.215588, -14.903109, -9.177984, 0.353600, 0.351688, 1.570796, 1.569330, 2.431821, -2.753984, 45.978238, 92.724991
4.459500, -15.579549, -14.857033, -20.792946, 0.353600, 0.351692, 1.570796, 1.569324, 2.118616, -3.435535, -47.317014, -77.469759
4.461000, -14.847952, -13.742068, -20.501384, 0.353600, 0.351713, 1.570796, 1.569308, 2.082516, -3.240376, -47.982691, -31.328242
4.462500, -15.098871, -14.075001, -22.313456, 0.353600, 0.351686, 1.570796, 1.569306, 2.092694, -3.477767, -68.636003, -58.459553
4.464000, -14.882705, -15.629986, -14.773207, 0.353600, 0.351711, 1.570796, 1.569388, 2.177864, -2.999356, -1.798639, -13.265350
4.465500, -15.490619, -14.177238, -11.961022, 0.353600, 0.351669, 1.570796, 1.569350, 2.325695, -3.314585, 32.158009, 54.155448
4.467000, -14.654750, -15.734530, -12.113379, 0.353600, 0.351730, 1.570796, 1.569211, 2.397677, -2.694642, 17.481290, 20.748890
4.468500, -14.825376, -15.384771, -10.090573, 0.353600, 0.351737, 1.570796, 1.569234, 2.436107, -2.580963, 27.684898, 35.729909
4.470000, -15.552273, -15.836819, -16.141609, 0.353600, 0.351749, 1.570796, 1.569069, 2.434864, -2.639312, -4.207702, -78.442049
4.471500, -15.083630, -14.795543, -10.546841, 0.353600, 0.351695, 1.570796, 1.569537, 2.094923, -3.181283, 30.278772, 85.091356
4.473000, -15.238132, -15.650819, -19.618658, 0.353600, 0.351706, 1.570796, 1.569165, 2.305706, -2.963372, -51.347257, -45.355445
4.474500, -14.928657, -14.860223, -17.193259, 0.353600, 0.351705, 1.570796, 1.569281, 2.295140, -2.976541, -26.410259, -15.616749
4.476000, -15.072861, -16.081640, -14.427565, 0.353600, 0.351720, 1.570796, 1.569208, 2.473563, -2.666250, -13.986575, 11.577748
4.477500, -15.464029, -17.210501, -9.458361, 0.353600, 0.351697, 1.570796, 1.569354, 2.607468, -2.843820, 33.300271, 44.413906
4.479000, -15.055911, -14.577225, -16.819362, 0.353600, 0.351722, 1.570796, 1.569352, 2.119444, -2.969073, -11.878813, -9.198730
4.480500, -15.497706, -14.090437, -14.324451, 0.353600, 0.351713, 1.570796, 1.569356, 2.125105, -3.127204, 11.507859, 23.947650
4.482000, -15.014261, -14.145998, -12.588385, 0.353600, 0.351746, 1.570796, 1.569345, 2.033115, -2.984012, 34.172743, 14.506119
4.483500, -14.843329, -15.577470, -8.588508, 0.353600, 0.351709, 1.570796, 1.569413, 2.286420, -2.995294, 42.793615, 73.920556
4.485000, -15.525488, -15.525578, -18.675601, 0.353600, 0.351735, 1.570796, 1.569214, 2.238539, -2.958008, -32.475581, -65.836470
4.486500, -15.285317, -15.703651, -11.713865, 0.353600, 0.351732, 1.570796, 1.569297, 2.284188, -2.912800, 23.136188, -21.747844
4.488000, -15.017705, -14.462071, -15.101684, 0.353600, 0.351716, 1.570796, 1.569287, 2.205145, -3.064221, -4.899509, 11.492636
4.489500, -16.446447, -14.538244, -13.775016, 0.353600, 0.351695, 1.570796, 1.569419, 2.114783, -3.534239, 20.660191, -8.573558
4.491000, -14.728001, -15.132091, -13.664117, 0.353600, 0.351716, 1.570796, 1.569284, 2.454230, -2.916743, -2.092831, 33.065572
4.492500, -15.447049, -15.349292, -18.385987, 0.353600, 0.351726, 1.570796, 1.569218, 2.403968, -2.990580, -32.945947, -58.934079
4.494000, -15.689793, -14.754374, -11.330096, 0.353600, 0.351739, 1.570796, 1.569306, 2.272949, -3.076873, 39.505595, -4.132804
4.495500, -15.006280, -13.759182, -18.236262, 0.353600, 0.351739, 1.570796, 1.569308, 2.016146, -3.223412, -12.915437, -31.332541
4.497000, -15.188670, -15.378875, -18.091017, 0.353600, 0.351739, 1.570796, 1.569144, 2.342436, -2.884991, -24.128827, -48.528270
4.498500, -15.846309, -14.835550, -13.385578, 0.353600, 0.351715, 1.570796, 1.569415, 2.084924, -3.337691, 23.417607, -12.953399
4.500000, -15.446200, -15.637645, -13.247493, 0.353600, 0.351720, 1.570796, 1.569252, 2.529903, -2.915485, 1.578496, 16.640645
4.501500, -15.286892, -14.734627, -8.849215, 0.353600, 0.351760, 1.570796, 1.569360, 2.154890, -2.888620, 58.986217, 18.545933
4.503000, -15.279969, -15.045769, -15.434001, 0.353600, 0.351711, 1.570796, 1.569385, 2.156888, -3.150385, 5.772031, 17.902644
4.504500, -14.451335, -15.706917, -25.550052, 0.353600, 0.351717, 1.570796, 1.569093, 2.425328, -2.837257, -111.168932, -71.210422
4.506000, -15.840842, -14.671627, -15.862645, 0.353600, 0.351766, 1.570796, 1.569299, 1.996941, -3.158890, 4.660157, -69.491684
4.507500, -15.659568, -14.729996, -15.265066, 0.353600, 0.351761, 1.570796, 1.569240, 2.221598, -3.049089, 6.208523, -70.951793
4.509000, -14.895293, -15.288820, -18.200735, 0.353600, 0.351752, 1.570796, 1.569240, 2.150875, -2.901709, -28.931468, -34.872594
4.510500, -14.844833, -13.879803, -13.673911, 0.353600, 0.351730, 1.570796, 1.569333, 2.110067, -3.171856, 7.289507, 28.875020
4.512000, -14.836308, -15.940597, -14.073994, 0.353600, 0.351735, 1.570796, 1.569245, 2.405296, -2.736264, -8.028893, 11.905931
4.513500, -14.914382, -15.469719, -12.039054, 0.353600, 0.351772, 1.570796, 1.569307, 2.155505, -2.765859, 32.038428, -0.459679
4.515000, -15.334953, -15.118680, -15.992052, 0.353600, 0.351744, 1.570796, 1.569256, 2.280782, -2.952030, -11.647140, -1.643966
4.516500, -14.840096, -13.977003, -21.803821, 0.353600, 0.351740, 1.570796, 1.569132, 2.187123, -2.940789, -57.346962, -16.991325
4.518000, -14.935405, -13.211449, -15.905572, 0.353600, 0.351799, 1.570796, 1.569275, 1.810531, -2.995538, 17.902577, -64.735499
4.519500, -15.648468, -14.654082, -10.725344, 0.353600, 0.351714, 1.570796, 1.569459, 2.126982, -3.366849, 44.230212, 49.166103
4.521000, -15.187051, -15.310005, -17.213246, 0.353600, 0.351742, 1.570796, 1.569225, 2.391565, -2.862840, -26.988192, -20.509006
4.522500, -15.166426, -13.851855, -17.195584, 0.353600, 0.351752, 1.570796, 1.569231, 2.115964, -3.029274, -15.118011, -6.836452
4.524000, -15.004650, -15.146716, -16.831510, 0.353600, 0.351752, 1.570796, 1.569233, 2.349296, -2.853086, -16.028951, -28.864929
4.525500, -15.261234, -14.030586, -16.403954, 0.353600, 0.351761, 1.570796, 1.569201, 2.152681, -3.094962, -9.145079, -35.583410
4.527000, -15.285996, -14.582875, -15.246415, 0.353600, 0.351755, 1.570796, 1.569376, 1.982001, -3.149141, 5.330967, -20.976791
4.528500, -16.113911, -16.099238, -20.632780, 0.353600, 0.351769, 1.570796, 1.569177, 2.302491, -3.020835, -48.051513, -111.077886
4.530000, -15.066927, -15.696904, -9.690287, 0.353600, 0.351726, 1.570796, 1.569469, 2.220384, -3.161248, 27.086021, 62.343374
4.531500, -14.703426, -12.890331, -8.779367, 0.353600, 0.351708, 1.570796, 1.569646, 1.860626, -3.683488, 55.092509, 109.740806
4.533000, -14.683246, -15.282364, -14.012071, 0.353600, 0.351755, 1.570796, 1.569348, 2.209844, -2.830374, 0.522620, 17.636986
4.534500, -15.094413, -14.682798, -11.715386, 0.353600, 0.351762, 1.570796, 1.569269, 2.318831, -2.970694, 24.771371, 5.359233
4.536000, -15.426358, -15.059666, -16.834233, 0.353600, 0.351746, 1.570796, 1.569236, 2.388359, -3.063099, -18.875839, -31.979118
4.537500, -15.328668, -14.398291, -9.535481, 0.353600, 0.351742, 1.570796, 1.569415, 2.248904, -3.287099, 45.004943, 60.425112
4.539000, -14.986336, -13.923920, -10.336285, 0.353600, 0.351752, 1.570796, 1.569514, 1.969526, -3.355521, 45.787939, 34.213920
4.540500, -14.790960, -15.620460, -17.190538, 0.353600, 0.351753, 1.570796, 1.569263, 2.321581, -2.919214, -32.585343, 2.762621
4.542000, -15.932812, -16.144201, -17.226879, 0.353600, 0.351774, 1.570796, 1.569091, 2.532035, -2.720591, -21.757022, -89.521072
4.543500, -15.840533, -13.719116, -17.282576, 0.353600, 0.351762, 1.570796, 1.569406, 1.944542, -3.480695, -8.034908, -51.286248
4.545000, -16.064272, -15.695246, -11.723747, 0.353600, 0.351764, 1.570796, 1.569260, 2.437221, -2.762745, 38.866708, 2.193962
4.546500, -15.039950, -14.908550, -14.605607, 0.353600, 0.351791, 1.570796, 1.569177, 2.283653, -2.763377, 5.546885, -20.659906
4.548000, -15.498367, -15.004743, -14.176538, 0.353600, 0.351741, 1.570796, 1.569380, 2.191524, -3.239171, 2.719122, 17.533453
4.549500, -15.132412, -15.212243, -18.695805, 0.353600, 0.351745, 1.570796, 1.569214, 2.355126, -2.995283, -36.775466, -15.035731
4.551000, -15.514863, -13.942793, -15.370415, 0.353600, 0.351767, 1.570796, 1.569364, 2.057437, -3.196982, 6.660011, -25.977002
4.552500, -14.959013, -14.767624, -10.946304, 0.353600, 0.351768, 1.570796, 1.569338, 2.170604, -3.028561, 30.876923, 53.254864
4.554000, -15.130055, -14.253537, -16.673221, 0.353600, 0.351758, 1.570796, 1.569281, 2.086950, -3.156844, -9.506673, -0.122878
4.555500, -15.321942, -15.358764, -11.883467, 0.353600, 0.351753, 1.570796, 1.569273, 2.470413, -2.900369, 24.781377, 25.085059
4.557000, -15.443665, -12.919558, -17.348382, 0.353600, 0.351782, 1.570796, 1.569325, 1.761862, -3.473951, -1.222924, -45.881225
4.558500, -15.053225, -15.783617, -19.659962, 0.353600, 0.351768, 1.570796, 1.569158, 2.340012, -2.738500, -47.550799, -56.485066
4.560000, -14.963820, -15.074984, -15.790603, 0.353600, 0.351782, 1.570796, 1.569060, 2.446179, -2.703688, -14.375663, -22.040041
4.561500, -15.346808, -15.192103, -18.960927, 0.353600, 0.351773, 1.570796, 1.569180, 2.319890, -2.841584, -35.567997, -46.131250
4.563000, -14.939116, -14.453280, -12.973232, 0.353600, 0.351782, 1.570796, 1.569197, 2.295619, -2.971340, 11.102490, 11.171109
4.564500, -15.425156, -14.858342, -14.252528, 0.353600, 0.351772, 1.570796, 1.569295, 2.310968, -2.986287, 4.253607, -15.023852
4.566000, -14.544862, -13.393340, -9.753986, 0.353600, 0.351736, 1.570796, 1.569538, 1.975325, -3.317325, 47.776660, 109.486635
4.567500, -15.143255, -14.062087, -15.333267, 0.353600, 0.351793, 1.570796, 1.569262, 2.086011, -3.098329, 9.110455, -15.612322
4.569000, -14.483231, -13.925582, -19.215295, 0.353600, 0.351781, 1.570796, 1.569236, 2.125765, -3.200746, -34.836833, -15.852041
